tiempo,entry_id,temperatura,Turbidity(NTU),oxigeno,ph,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
2021-06-19 02:10:06,2267,24.625,100,36.97,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:10:45,2269,24.6875,100,35.305,8.41549,0.45842,193,50,7.11,2.91
2021-06-19 02:11:05,2270,24.6875,100,6.305,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:11:24,2271,24.6875,100,12.45,8.44726,0.45842,193,50,7.11,2.91
2021-06-19 02:12:03,2273,24.6875,100,2.628,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 02:12:23,2274,24.6875,100,10.387,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 02:12:43,2275,24.6875,100,4.031,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 02:13:02,2276,24.6875,100,35.634,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:13:22,2277,24.6875,100,3.735,8.44726,0.45842,193,50,7.11,2.91
2021-06-19 02:14:00,2279,24.6875,100,2.713,8.43365,0.45842,194,50,7.11,2.91
2021-06-19 02:14:20,2280,24.6875,100,5.451,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 02:14:39,2281,24.6875,100,7.099,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 02:15:57,2285,24.625,100,4.073,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:16:17,2286,24.6875,100,36.158,8.44726,0.45842,192,50,7.11,2.91
2021-06-19 02:16:56,2288,24.6875,100,3.761,8.40641,0.45842,193,50,7.11,2.91
2021-06-19 02:17:15,2289,24.6875,100,5.206,8.42003,0.45842,194,50,7.11,2.91
2021-06-19 02:17:35,2290,24.625,100,4.319,8.42457,0.45842,188,50,7.11,2.91
2021-06-19 02:17:55,2291,24.6875,100,7.497,8.43365,0.45842,193,50,7.11,2.91
2021-06-19 02:19:13,2295,24.6875,100,35.381,8.43365,0.45842,193,50,7.11,2.91
2021-06-19 02:19:32,2296,24.6875,100,5.257,8.42003,0.45842,193,50,7.11,2.91
2021-06-19 02:20:31,2299,24.6875,100,27.537,8.42911,0.45842,194,50,7.11,2.91
2021-06-19 02:21:29,2302,24.625,100,4.319,8.42911,0.45842,195,50,7.11,2.91
2021-06-19 02:21:49,2303,24.6875,100,5.062,8.43818,0.45842,186,50,7.11,2.91
2021-06-19 02:22:09,2304,24.6875,100,5.341,8.42003,0.45842,195,50,7.11,2.91
2021-06-19 02:22:48,2306,24.625,100,38.322,8.43365,0.45842,191,50,7.11,2.91
2021-06-19 02:23:28,2308,24.6875,100,3.795,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 02:23:47,2309,24.625,100,6.102,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:24:07,2310,24.625,100,4.209,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 02:24:26,2311,24.6875,100,33.859,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:24:46,2312,24.625,100,11.317,8.42003,0.45842,193,50,7.11,2.91
2021-06-19 02:25:06,2313,24.6875,100,6.322,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 02:25:25,2314,24.6875,100,30.284,8.44272,0.45842,192,50,7.11,2.91
2021-06-19 02:25:45,2315,24.6875,100,4.986,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:26:05,2316,24.6875,100,7.429,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 02:26:24,2317,24.6875,100,29.828,8.48358,0.45842,192,50,7.11,2.91
2021-06-19 02:26:44,2318,24.625,100,4.403,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:27:23,2320,24.6875,100,3.795,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:27:43,2321,24.625,100,5.113,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 02:28:03,2322,24.6875,100,33.183,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:28:22,2323,24.6875,100,2.755,8.43818,0.45842,192,50,7.11,2.91
2021-06-19 02:28:42,2324,24.625,100,6.761,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 02:29:02,2325,24.625,100,38.136,8.42457,0.45842,193,50,7.11,2.91
2021-06-19 02:29:41,2327,24.625,100,3.389,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:30:01,2328,24.625,100,2.113,8.43365,0.45842,194,50,7.11,2.91
2021-06-19 02:30:20,2329,24.625,100,26.159,8.43365,0.45842,194,50,7.11,2.91
2021-06-19 02:31:00,2331,24.625,100,5.823,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 02:31:20,2332,24.625,100,3.82,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 02:31:39,2333,24.6875,100,0.988,8.4518,0.45842,193,50,7.11,2.91
2021-06-19 02:31:59,2334,24.6875,100,9.72,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:33:36,2339,24.6875,100,6.271,8.48358,0.45842,192,50,7.11,2.91
2021-06-19 02:33:56,2340,24.6875,100,21.299,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:34:15,2341,24.6875,100,31.205,8.43365,0.45842,190,50,7.11,2.91
2021-06-19 02:34:35,2342,24.625,100,2.366,8.42003,0.45842,186,50,7.11,2.91
2021-06-19 02:35:14,2344,24.625,100,3.11,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:35:33,2345,24.625,100,1.851,8.43365,0.45842,191,50,7.11,2.91
2021-06-19 02:36:12,2347,24.625,100,5.012,8.48358,0.45842,192,50,7.11,2.91
2021-06-19 02:36:31,2348,24.625,100,28.72,8.42457,0.45842,191,50,7.11,2.91
2021-06-19 02:37:49,2352,24.625,100,4.226,8.43365,0.45842,191,50,7.11,2.91
2021-06-19 02:38:09,2353,24.625,100,3.854,8.42911,0.45842,191,50,7.11,2.91
2021-06-19 02:38:28,2354,24.625,100,5.561,8.42911,0.45842,197,50,7.11,2.91
2021-06-19 02:38:48,2355,24.625,100,5.231,8.43365,0.45842,194,50,7.11,2.91
2021-06-19 02:39:27,2357,24.625,100,13.371,8.43818,0.45842,192,50,7.11,2.91
2021-06-19 02:39:46,2358,24.625,100,7.488,8.55167,0.45842,193,50,7.11,2.91
2021-06-19 02:40:45,2361,24.625,100,3.423,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:41:05,2362,24.625,100,3.347,8.42457,0.45842,193,50,7.11,2.91
2021-06-19 02:41:24,2363,24.625,100,4.792,8.42911,0.45842,186,50,7.11,2.91
2021-06-19 02:41:44,2364,24.625,100,3.33,8.43365,0.45842,188,50,7.11,2.91
2021-06-19 02:42:03,2365,24.625,100,6.668,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:42:23,2366,24.625,100,16.507,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:42:42,2367,24.625,100,8.688,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:43:02,2368,24.625,100,12.754,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:43:21,2369,24.625,100,0.025,8.42003,0.45842,193,50,7.11,2.91
2021-06-19 02:43:41,2370,24.625,100,9.322,8.43365,0.45842,182,50,7.11,2.91
2021-06-19 02:44:00,2371,24.625,100,32.473,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:44:20,2372,24.625,100,7.623,8.43818,0.45842,193,50,7.11,2.91
2021-06-19 02:44:39,2373,24.625,100,3.761,8.43818,0.45842,193,50,7.11,2.91
2021-06-19 02:44:59,2374,24.625,100,5.477,8.41549,0.45842,193,50,7.11,2.91
2021-06-19 02:45:18,2375,24.625,100,4.969,8.42003,0.45842,191,50,7.11,2.91
2021-06-19 02:45:38,2376,24.625,100,38.652,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:46:16,2378,24.625,100,38.559,8.41549,0.45842,192,50,7.11,2.91
2021-06-19 02:46:55,2380,24.625,100,3.465,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:47:35,2382,24.625,100,12.289,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:48:14,2384,24.625,100,5.823,8.41549,0.45842,194,50,7.11,2.91
2021-06-19 02:48:34,2385,24.625,100,8.748,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:49:13,2387,24.625,100,2.324,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:49:33,2388,24.625,100,6.094,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:49:52,2389,24.625,100,4.606,8.43818,0.45842,194,50,7.11,2.91
2021-06-19 02:50:12,2390,24.625,100,4.454,8.43818,0.45842,192,50,7.11,2.91
2021-06-19 02:50:31,2391,24.625,100,3.38,8.43818,0.45842,192,50,7.11,2.91
2021-06-19 02:50:51,2392,24.625,100,9.407,8.43365,0.45842,191,50,7.11,2.91
2021-06-19 02:51:10,2393,24.625,100,4.589,8.43818,0.45842,192,50,7.11,2.91
2021-06-19 02:52:26,2395,24.625,100,10.32,8.43818,0.45842,192,50,7.11,2.91
2021-06-19 02:52:46,2396,24.625,100,4.623,8.43818,0.45842,191,50,7.11,2.91
2021-06-19 02:53:27,2398,24.625,100,3.456,8.40641,0.45842,192,50,7.11,2.91
2021-06-19 02:53:47,2399,24.625,100,5.257,8.42457,0.45842,191,50,7.11,2.91
2021-06-19 02:54:07,2400,24.625,100,9.305,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:54:26,2401,24.625,100,13.734,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:54:46,2402,24.625,100,5.637,8.42911,0.45842,189,50,7.11,2.91
2021-06-19 02:55:25,2404,24.625,100,18.189,8.41549,0.45842,192,50,7.11,2.91
2021-06-19 02:55:44,2405,24.625,100,6.102,8.43365,0.45842,191,50,7.11,2.91
2021-06-19 02:56:04,2406,24.5625,100,3.803,8.43365,0.45842,191,50,7.11,2.91
2021-06-19 02:56:23,2407,24.5625,100,3.533,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:56:43,2408,24.625,100,12.458,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 02:57:41,2411,24.625,100,3.938,8.43818,0.45842,193,50,7.11,2.91
2021-06-19 02:58:01,2412,24.625,100,2.687,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 02:58:20,2413,24.5625,100,32.101,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 02:58:59,2415,24.625,100,12.078,8.42911,0.45842,194,50,7.11,2.91
2021-06-19 02:59:38,2417,24.625,100,7.919,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:00:17,2419,24.5625,100,0.49,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:00:37,2420,24.625,100,3.118,8.42911,0.45842,194,50,7.11,2.91
2021-06-19 03:00:56,2421,24.625,100,4.116,8.43818,0.45842,192,50,7.11,2.91
2021-06-19 03:01:16,2422,24.625,100,4.259,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:01:35,2423,24.625,100,38.085,8.42911,0.45842,186,50,7.11,2.91
2021-06-19 03:01:55,2424,24.625,100,3.566,8.48358,0.45842,192,50,7.11,2.91
2021-06-19 03:02:33,2426,24.625,100,3.93,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:02:53,2427,24.625,100,4.445,8.42911,0.45842,189,50,7.11,2.91
2021-06-19 03:03:12,2428,24.5625,100,4.116,8.41549,0.45842,192,50,7.11,2.91
2021-06-19 03:03:51,2430,24.5625,100,3.093,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:04:30,2432,24.5625,100,14.309,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:04:50,2433,24.5625,100,10.768,8.42457,0.45842,190,50,7.11,2.91
2021-06-19 03:05:29,2435,24.5625,100,23.463,8.43818,0.45842,191,50,7.11,2.91
2021-06-19 03:05:48,2436,24.625,100,2.206,8.48358,0.45842,191,50,7.11,2.91
2021-06-19 03:06:27,2438,24.625,100,2.527,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 03:06:47,2439,24.5625,100,3.803,8.42003,0.45842,183,50,7.11,2.91
2021-06-19 03:07:06,2440,24.625,100,11.41,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 03:07:26,2441,24.5625,100,2.231,8.42457,0.45842,190,50,7.11,2.91
2021-06-19 03:07:45,2442,24.5625,100,28.703,8.43365,0.45842,194,50,7.11,2.91
2021-06-19 03:08:05,2443,24.5625,100,3.254,8.43365,0.45842,193,50,7.11,2.91
2021-06-19 03:08:24,2444,24.5625,100,3.761,8.43365,0.45842,187,50,7.11,2.91
2021-06-19 03:09:03,2446,24.5625,100,12.948,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:09:42,2448,24.5625,100,5.443,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:10:02,2449,24.625,100,0.49,8.41549,0.45842,194,50,7.11,2.91
2021-06-19 03:10:21,2450,24.5625,100,20.902,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:10:41,2451,24.5625,100,6.981,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 03:11:00,2452,24.5625,100,7.522,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:11:39,2454,24.5,100,13.81,8.42911,0.45842,191,50,7.11,2.91
2021-06-19 03:11:59,2455,24.5625,100,21.096,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 03:12:38,2457,24.5625,100,4.234,8.44726,0.45842,192,50,7.11,2.91
2021-06-19 03:12:58,2458,24.5625,100,8.993,8.42911,0.45842,191,50,7.11,2.91
2021-06-19 03:13:17,2459,24.5625,100,1.546,8.40641,0.45842,192,50,7.11,2.91
2021-06-19 03:13:37,2460,24.5625,100,38.466,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 03:13:56,2461,24.5625,100,8.562,8.42911,0.45842,191,50,7.11,2.91
2021-06-19 03:14:35,2463,24.625,100,2.806,8.44726,0.45842,191,50,7.11,2.91
2021-06-19 03:14:55,2464,24.5625,100,7.987,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 03:15:14,2465,24.5625,100,28.661,8.44726,0.45842,192,50,7.11,2.91
2021-06-19 03:15:53,2467,24.5625,100,37.646,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:16:13,2468,24.5625,100,6.423,8.42457,0.45842,190,50,7.11,2.91
2021-06-19 03:16:32,2469,24.5625,100,5.586,8.42003,0.45842,191,50,7.11,2.91
2021-06-19 03:17:11,2471,24.5625,100,3.304,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:17:50,2473,24.5625,100,6.761,8.42911,0.45842,191,50,7.11,2.91
2021-06-19 03:18:10,2474,24.5625,100,6.55,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:18:29,2475,24.5625,100,38.609,8.43818,0.45842,194,50,7.11,2.91
2021-06-19 03:19:47,2479,24.5625,100,3.431,8.41549,0.45842,192,50,7.11,2.91
2021-06-19 03:20:26,2481,24.5625,100,5.815,8.44726,0.45842,193,50,7.11,2.91
2021-06-19 03:20:45,2482,24.5625,100,13.371,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:21:05,2483,24.5625,100,28.467,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 03:21:24,2484,24.5625,100,38.669,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:21:44,2485,24.5625,100,3.71,8.43365,0.45842,193,50,7.11,2.91
2021-06-19 03:22:03,2486,24.5625,100,4.986,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 03:23:02,2489,24.5625,100,12.923,8.43365,0.45842,194,50,7.11,2.91
2021-06-19 03:23:22,2490,24.5625,100,7.759,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:23:41,2491,24.5625,100,0.667,8.42003,0.45842,193,50,7.11,2.91
2021-06-19 03:24:01,2492,24.5625,100,15.847,8.43365,0.45842,208,50,7.11,2.91
2021-06-19 03:24:40,2494,24.5625,100,3.228,8.42457,0.45842,191,50,7.11,2.91
2021-06-19 03:24:59,2495,24.5625,100,11.233,8.42003,0.45842,193,50,7.11,2.91
2021-06-19 03:25:18,2496,24.5625,100,3.254,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:26:36,2500,24.5,100,5.282,8.42003,0.45842,193,50,7.11,2.91
2021-06-19 03:26:56,2501,24.5625,100,27.52,8.42003,0.45842,193,50,7.11,2.91
2021-06-19 03:27:15,2502,24.5625,100,6.449,8.43365,0.45842,191,50,7.11,2.91
2021-06-19 03:27:35,2503,24.625,100,23.987,8.42911,0.45842,189,50,7.11,2.91
2021-06-19 03:27:54,2504,24.5625,100,6.542,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:28:34,2506,24.5625,100,2.975,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:28:53,2507,24.5625,100,2.73,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:29:13,2508,24.5625,100,10.1,8.44726,0.45842,192,50,7.11,2.91
2021-06-19 03:29:33,2509,24.5625,100,15.653,8.43365,0.45842,190,50,7.11,2.91
2021-06-19 03:29:52,2510,24.5625,100,18.434,8.44726,0.45842,192,50,7.11,2.91
2021-06-19 03:30:12,2511,24.5625,100,17.91,8.43818,0.45842,191,50,7.11,2.91
2021-06-19 03:30:31,2512,24.5625,100,36.133,8.42003,0.45842,191,50,7.11,2.91
2021-06-19 03:30:51,2513,24.5625,100,9.517,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:31:10,2514,24.5625,100,35.448,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:31:30,2515,24.5625,100,6.263,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:31:49,2516,24.5625,100,3.938,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 03:32:09,2517,24.5,100,4.226,8.40641,0.45842,192,50,7.11,2.91
2021-06-19 03:32:28,2518,24.5,100,1.969,8.43818,0.45842,192,50,7.11,2.91
2021-06-19 03:33:07,2520,24.5625,100,5.071,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:33:26,2521,24.5625,100,5.755,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:33:46,2522,24.5625,100,12.061,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:34:05,2523,24.5625,100,30.546,8.41095,0.45842,188,50,7.11,2.91
2021-06-19 03:34:25,2524,24.5625,100,3.11,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:34:44,2525,24.5625,100,2.873,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:35:23,2527,24.5625,100,3.397,8.43365,0.45842,193,50,7.11,2.91
2021-06-19 03:35:43,2528,24.5625,100,33.935,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 03:36:22,2530,24.5625,100,3.203,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:36:42,2531,24.5625,100,5.848,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:37:20,2533,24.5625,100,3.389,8.42457,0.45842,199,50,7.11,2.91
2021-06-19 03:37:40,2534,24.5,100,37.891,8.42003,0.45842,194,50,7.11,2.91
2021-06-19 03:38:58,2538,24.5625,100,3.135,8.42911,0.45842,194,50,7.11,2.91
2021-06-19 03:39:17,2539,24.5625,100,9.542,8.42911,0.45842,194,50,7.11,2.91
2021-06-19 03:39:37,2540,24.5625,100,5.772,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:39:56,2541,24.5,100,4.843,8.42003,0.45842,194,50,7.11,2.91
2021-06-19 03:40:16,2542,24.5625,100,3.947,8.43818,0.45842,198,50,7.11,2.91
2021-06-19 03:41:34,2546,24.5625,100,2.907,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:41:53,2547,24.5625,100,36.894,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:42:32,2549,24.5,100,3.414,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:42:51,2550,24.5625,100,7.066,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:43:11,2551,24.5,100,6.465,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 03:43:30,2552,24.5,100,14.165,8.41549,0.45842,193,50,7.11,2.91
2021-06-19 03:44:09,2554,24.5,100,5.848,8.43365,0.45842,194,50,7.11,2.91
2021-06-19 03:44:29,2555,24.5625,100,3.372,8.43365,0.45842,193,50,7.11,2.91
2021-06-19 03:44:48,2556,24.5625,100,4.302,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:45:27,2558,24.5625,100,3.245,8.42003,0.45842,191,50,7.11,2.91
2021-06-19 03:45:47,2559,24.5625,100,36.04,8.42911,0.45842,187,50,7.11,2.91
2021-06-19 03:46:06,2560,24.5,100,4.724,8.42457,0.45842,193,50,7.11,2.91
2021-06-19 03:46:26,2561,24.5,100,3.82,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:46:45,2562,24.5625,100,4.006,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 03:47:05,2563,24.5,100,4.226,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 03:47:44,2565,24.5625,100,14.74,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:48:04,2566,24.5,100,4.209,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:48:23,2567,24.5625,100,4.86,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:49:03,2569,24.5625,100,25.872,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:49:23,2570,24.5,100,7.759,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:49:42,2571,24.5,100,7.108,8.42911,0.45842,195,50,7.11,2.91
2021-06-19 03:50:22,2573,24.5625,100,3.947,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:50:41,2574,24.5,100,6.753,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:51:20,2576,24.5625,100,4.876,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:51:39,2577,24.5,100,36.911,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:52:38,2580,24.5625,100,31.543,8.43818,0.45842,192,50,7.11,2.91
2021-06-19 03:52:58,2581,24.5,100,2.789,8.43365,0.45842,193,50,7.11,2.91
2021-06-19 03:53:17,2582,24.5,100,22.153,8.41549,0.45842,192,50,7.11,2.91
2021-06-19 03:53:56,2584,24.5,100,10.683,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:54:35,2586,24.5625,100,6.499,8.41549,0.45842,193,50,7.11,2.91
2021-06-19 03:54:54,2587,24.5,100,14.825,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:55:14,2588,24.5625,100,5.231,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:55:33,2589,24.5,100,21.857,8.42003,0.45842,193,50,7.11,2.91
2021-06-19 03:55:53,2590,24.5,100,3.702,8.42003,0.45842,193,50,7.11,2.91
2021-06-19 03:56:12,2591,24.5,100,8.266,8.42003,0.45842,191,50,7.11,2.91
2021-06-19 03:56:32,2592,24.5625,100,6.601,8.42457,0.45842,191,50,7.11,2.91
2021-06-19 03:56:51,2593,24.5,100,4.91,8.42911,0.45842,194,50,7.11,2.91
2021-06-19 03:57:11,2594,24.5,100,4.437,8.42003,0.45842,189,50,7.11,2.91
2021-06-19 03:57:31,2595,24.5625,100,2.687,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:58:10,2597,24.5625,100,3.254,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 03:58:29,2598,24.5,100,10.844,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 03:58:49,2599,24.5,100,5.62,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:59:09,2600,24.5,100,4.268,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 03:59:28,2601,24.5,100,4.589,8.48358,0.45842,192,50,7.11,2.91
2021-06-19 03:59:48,2602,24.5625,100,3.025,8.42003,0.45842,190,50,7.11,2.91
2021-06-19 04:00:27,2604,24.5,100,11.173,8.42457,0.45842,191,50,7.11,2.91
2021-06-19 04:00:46,2605,24.5625,100,6.601,8.41549,0.45842,192,50,7.11,2.91
2021-06-19 04:01:25,2607,24.5625,100,6.153,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 04:01:45,2608,24.5625,100,31.028,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 04:03:01,2610,24.5625,100,3.795,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 04:03:21,2611,24.5,100,3.44,8.39279,0.45842,193,50,7.11,2.91
2021-06-19 04:04:20,2614,24.5,100,2.873,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 04:04:59,2616,24.5,100,12.813,8.42457,0.45842,192,50,7.11,2.91
2021-06-19 04:05:19,2617,24.5,100,24.925,8.43818,0.45842,192,50,7.11,2.91
2021-06-19 04:05:38,2618,24.5,100,24.579,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 04:06:17,2620,24.5,100,2.544,8.43818,0.45842,193,50,7.11,2.91
2021-06-19 04:06:56,2622,24.5,100,5.933,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 04:07:35,2624,24.5,100,5.62,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 04:07:54,2625,24.5,100,38.128,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 04:08:14,2626,24.5,100,37.933,8.42457,0.45842,190,50,7.11,2.91
2021-06-19 04:08:53,2628,24.5,100,20.336,8.42911,0.45842,193,50,7.11,2.91
2021-06-19 04:09:32,2630,24.5,100,2.958,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 04:09:51,2631,24.5,100,6.085,8.43365,0.45842,190,50,7.11,2.91
2021-06-19 04:10:11,2632,24.5,100,14.165,8.42457,0.45842,191,50,7.11,2.91
2021-06-19 04:10:30,2633,24.5,100,3.456,8.42911,0.45842,191,50,7.11,2.91
2021-06-19 04:11:09,2635,24.5,100,38.491,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 04:11:49,2637,24.5,100,17.792,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 04:12:08,2638,24.5,100,3.888,8.42003,0.45842,190,50,7.11,2.91
2021-06-19 04:12:28,2639,24.5,100,30.242,8.42911,0.45842,187,50,7.11,2.91
2021-06-19 04:12:47,2640,24.5,100,19.989,8.42003,0.45842,192,50,7.11,2.91
2021-06-19 04:13:07,2641,24.5,100,3.152,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 04:13:45,2643,24.5,100,25.094,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 04:14:05,2644,24.5,100,2.18,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 04:14:24,2645,24.5,100,4.124,8.43365,0.45842,191,50,7.11,2.91
2021-06-19 04:14:44,2646,24.5,100,31.535,8.42003,0.45842,191,50,7.11,2.91
2021-06-19 04:15:03,2647,24.5,100,5.172,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 04:15:23,2648,24.5,100,3.279,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 04:15:42,2649,24.5,100,32.186,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 04:16:02,2650,24.5,100,20.64,8.42911,0.45842,191,50,7.11,2.91
2021-06-19 04:16:21,2651,24.5,100,4.183,8.42911,0.45842,192,50,7.11,2.91
2021-06-19 04:16:41,2652,24.5,100,35.169,8.42911,0.45842,191,50,7.11,2.91
2021-06-19 04:17:00,2653,24.5,100,1.808,8.43365,0.45842,190,50,7.11,2.91
2021-06-19 04:17:20,2654,24.5,100,5.113,8.42911,0.45842,190,50,7.11,2.91
2021-06-19 04:17:39,2655,24.5625,100,38.491,8.43818,0.45842,191,50,7.11,2.91
2021-06-19 04:17:59,2656,24.5,100,30.157,8.43365,0.45842,192,50,7.11,2.91
2021-06-19 04:18:18,2657,24.5,100,3.862,8.43365,0.45842,192,50,7.11,2.91
